n,TP,FP,FN,TN,accuracy,sensitivity,specificity,f1,roc_auc,pr_auc,brier,ece,subject_id,feature_set,model
120,8,1,22,89,0.8083333333333333,0.26666666666666666,0.9888888888888889,0.41025641025641024,0.867037037037037,0.7457344934925755,0.12676903392647693,0.07306552590639626,Subject24,relative_bandpower_only,gradient_boosting
120,30,71,0,19,0.4083333333333333,1.0,0.2111111111111111,0.4580152671755725,0.7548148148148148,0.4216223272624545,0.4478823890691038,0.5304681277610279,Subject25,relative_bandpower_only,gradient_boosting
120,8,1,22,89,0.8083333333333333,0.26666666666666666,0.9888888888888889,0.41025641025641024,0.9562962962962963,0.905059914571214,0.10204437401183325,0.12784733547858762,Subject26,relative_bandpower_only,gradient_boosting
120,22,6,8,84,0.8833333333333333,0.7333333333333333,0.9333333333333333,0.7586206896551724,0.9125925925925926,0.8391425105071207,0.10174884117868137,0.11591740192291948,Subject27,relative_bandpower_only,gradient_boosting
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8433333333333334,0.6576538528494571,0.18240572333471203,0.16171659334867933,Subject28,relative_bandpower_only,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.9174074074074074,0.8087105956409106,0.18134961026916863,0.16693930354438924,Subject29,relative_bandpower_only,gradient_boosting
120,19,2,11,88,0.8916666666666667,0.6333333333333333,0.9777777777777777,0.7450980392156863,0.9311111111111111,0.8899910404766594,0.09471709065664238,0.14966705547785875,Subject30,relative_bandpower_only,gradient_boosting
69,0,3,30,36,0.5217391304347826,0.0,0.9230769230769231,0.0,0.3811965811965812,0.368488455856896,0.34159445660580295,0.29061228301404973,Subject31,relative_bandpower_only,gradient_boosting
120,3,1,27,89,0.7666666666666667,0.1,0.9888888888888889,0.17647058823529413,0.8685185185185185,0.6279498986848226,0.15867774989853778,0.13720143986075917,Subject32,relative_bandpower_only,gradient_boosting
120,17,0,13,90,0.8916666666666667,0.5666666666666667,1.0,0.723404255319149,0.9785185185185185,0.9670488385787663,0.09233431341075751,0.21661463839597053,Subject33,relative_bandpower_only,gradient_boosting
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,0.904074074074074,0.8050110399227903,0.1413296099104152,0.11329322165182862,Subject34,relative_bandpower_only,gradient_boosting
120,4,2,26,88,0.7666666666666667,0.13333333333333333,0.9777777777777777,0.2222222222222222,0.46703703703703703,0.39959388766923093,0.1919206978418036,0.16531161546821702,Subject35,relative_bandpower_only,gradient_boosting
120,24,0,6,90,0.95,0.8,1.0,0.8888888888888888,0.9803703703703703,0.9787148594377509,0.03814146563943018,0.0996909082091103,Subject00,relative_bandpower_only,xgboost
120,7,5,23,85,0.7666666666666667,0.23333333333333334,0.9444444444444444,0.3333333333333333,0.6755555555555556,0.43277782650396857,0.17617798096088588,0.09922463633120063,Subject01,relative_bandpower_only,xgboost
120,15,36,15,54,0.575,0.5,0.6,0.37037037037037035,0.6192592592592593,0.3309082959673952,0.22843050648092056,0.21683747700105113,Subject02,relative_bandpower_only,xgboost
120,0,2,30,88,0.7333333333333333,0.0,0.9777777777777777,0.0,0.8825925925925926,0.6514757575001403,0.16169572412224428,0.15004187393933535,Subject03,relative_bandpower_only,xgboost
114,0,0,30,84,0.7368421052631579,0.0,1.0,0.0,0.6242063492063492,0.43997508486240205,0.21979430019011015,0.1923085873162276,Subject04,relative_bandpower_only,xgboost
120,7,2,23,88,0.7916666666666666,0.23333333333333334,0.9777777777777777,0.358974358974359,0.8159259259259258,0.6247480283080413,0.14550618140228452,0.1027547262609005,Subject05,relative_bandpower_only,xgboost
120,15,2,15,88,0.8583333333333333,0.5,0.9777777777777777,0.6382978723404256,0.9333333333333333,0.8374954535045898,0.10877002759384516,0.10795811470597981,Subject06,relative_bandpower_only,xgboost
120,22,3,8,87,0.9083333333333333,0.7333333333333333,0.9666666666666667,0.8,0.9537037037037037,0.9049384149457739,0.13655819100061473,0.25216286666691295,Subject07,relative_bandpower_only,xgboost
120,7,2,23,88,0.7916666666666666,0.23333333333333334,0.9777777777777777,0.358974358974359,0.8744444444444444,0.6745695719655875,0.13716582942193042,0.12824564877276623,Subject08,relative_bandpower_only,xgboost
120,9,8,21,82,0.7583333333333333,0.3,0.9111111111111111,0.3829787234042553,0.7537037037037037,0.5146833538331363,0.15962207598229344,0.08339041946455837,Subject09,relative_bandpower_only,xgboost
123,5,10,25,83,0.7154471544715447,0.16666666666666666,0.8924731182795699,0.2222222222222222,0.5666666666666667,0.29494166739000527,0.20132131189811056,0.07672579789428208,Subject10,relative_bandpower_only,xgboost
120,30,79,0,11,0.3416666666666667,1.0,0.12222222222222222,0.4316546762589928,0.687037037037037,0.4228496575060381,0.37947180337662406,0.4549551827212175,Subject11,relative_bandpower_only,xgboost
120,0,8,30,82,0.6833333333333333,0.0,0.9111111111111111,0.0,0.2677777777777778,0.17183478579888745,0.24958725944316462,0.25866472708682214,Subject12,relative_bandpower_only,xgboost
120,15,11,15,79,0.7833333333333333,0.5,0.8777777777777778,0.5357142857142857,0.7962962962962963,0.6464632054356823,0.15357467054678905,0.12262138593941926,Subject13,relative_bandpower_only,xgboost
120,9,15,21,75,0.7,0.3,0.8333333333333334,0.3333333333333333,0.5655555555555556,0.3147575417792229,0.21109884133985943,0.1420138521119952,Subject14,relative_bandpower_only,xgboost
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,0.8407407407407407,0.6827110760643766,0.16443002711001012,0.11971546780938902,Subject15,relative_bandpower_only,xgboost
120,20,10,10,80,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.8625925925925926,0.6490285357553989,0.14645922086635899,0.1538799387713273,Subject16,relative_bandpower_only,xgboost
120,27,41,3,49,0.6333333333333333,0.9,0.5444444444444444,0.5510204081632653,0.8840740740740741,0.7464042315101305,0.19971483721878958,0.2797057442367077,Subject17,relative_bandpower_only,xgboost
120,26,1,4,89,0.9583333333333334,0.8666666666666667,0.9888888888888889,0.9122807017543859,0.9596296296296296,0.9403137062214896,0.07626723407097154,0.16970824785530567,Subject18,relative_bandpower_only,xgboost
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.8851851851851852,0.7120902662541835,0.14420660658592765,0.16360378886262575,Subject19,relative_bandpower_only,xgboost
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.6259259259259259,0.42300865130426546,0.1772345056489429,0.04673052532598375,Subject20,relative_bandpower_only,xgboost
120,4,2,26,88,0.7666666666666667,0.13333333333333333,0.9777777777777777,0.2222222222222222,0.8311111111111111,0.6127508080104458,0.15061412362866022,0.10141366417519748,Subject21,relative_bandpower_only,xgboost
120,29,2,1,88,0.975,0.9666666666666667,0.9777777777777777,0.9508196721311475,0.9985185185185186,0.9958585858585858,0.023180283841474466,0.09443608039679625,Subject22,relative_bandpower_only,xgboost
120,6,0,24,90,0.8,0.2,1.0,0.3333333333333333,0.8696296296296296,0.817555960425175,0.12447990501668225,0.10478823846206069,Subject23,relative_bandpower_only,xgboost
120,9,1,21,89,0.8166666666666667,0.3,0.9888888888888889,0.45,0.8451851851851852,0.7142963871889053,0.13228998169455725,0.09425416610514124,Subject24,relative_bandpower_only,xgboost
120,30,66,0,24,0.45,1.0,0.26666666666666666,0.47619047619047616,0.7803703703703704,0.4939271298774739,0.37037547247626273,0.45302095881973703,Subject25,relative_bandpower_only,xgboost
120,7,0,23,90,0.8083333333333333,0.23333333333333334,1.0,0.3783783783783784,0.9570370370370371,0.9211026865731252,0.10609218311722171,0.1656509711407125,Subject26,relative_bandpower_only,xgboost
120,22,13,8,77,0.825,0.7333333333333333,0.8555555555555555,0.676923076923077,0.8977777777777778,0.8066392013804591,0.11846161522728864,0.14862524308264258,Subject27,relative_bandpower_only,xgboost
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.9262962962962963,0.8556995696697485,0.167294907899117,0.1525894707068801,Subject28,relative_bandpower_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.962962962962963,0.9063804291405348,0.16558372382597666,0.18835888489459954,Subject29,relative_bandpower_only,xgboost
120,22,9,8,81,0.8583333333333333,0.7333333333333333,0.9,0.7213114754098361,0.8988888888888888,0.8266713693077964,0.12792926357990947,0.19109813083584112,Subject30,relative_bandpower_only,xgboost
69,1,2,29,37,0.5507246376811594,0.03333333333333333,0.9487179487179487,0.06060606060606061,0.49401709401709404,0.436600738804775,0.3198281858330662,0.2747098203694475,Subject31,relative_bandpower_only,xgboost
120,3,1,27,89,0.7666666666666667,0.1,0.9888888888888889,0.17647058823529413,0.8574074074074073,0.6436992084094277,0.15807318881139457,0.1274448546891411,Subject32,relative_bandpower_only,xgboost
120,12,0,18,90,0.85,0.4,1.0,0.5714285714285714,0.9692592592592593,0.9417204317523054,0.10390130490407487,0.18296181187033653,Subject33,relative_bandpower_only,xgboost
120,5,0,25,90,0.7916666666666666,0.16666666666666666,1.0,0.2857142857142857,0.9033333333333333,0.8339018618785875,0.12795644567562842,0.12049114364199341,Subject34,relative_bandpower_only,xgboost
120,4,4,26,86,0.75,0.13333333333333333,0.9555555555555556,0.21052631578947367,0.4937037037037037,0.3890591159473632,0.19520374543931224,0.14450118200232584,Subject35,relative_bandpower_only,xgboost
120,16,1,14,89,0.875,0.5333333333333333,0.9888888888888889,0.6808510638297872,0.9166666666666666,0.8518709135938157,0.11571321833734564,0.18680676078996167,Subject00,band_ratios_only,logistic_regression
120,25,53,5,37,0.5166666666666667,0.8333333333333334,0.4111111111111111,0.46296296296296297,0.6496296296296297,0.3726218010845644,0.3421886960003031,0.39116339304212683,Subject01,band_ratios_only,logistic_regression
120,22,39,8,51,0.6083333333333333,0.7333333333333333,0.5666666666666667,0.4835164835164835,0.72,0.4022192227931034,0.26121271091985276,0.2828644569523515,Subject02,band_ratios_only,logistic_regression
120,12,7,18,83,0.7916666666666666,0.4,0.9222222222222223,0.4897959183673469,0.8337037037037037,0.7080934247784757,0.1365361909077019,0.14781974368027634,Subject03,band_ratios_only,logistic_regression
114,19,30,11,54,0.6403508771929824,0.6333333333333333,0.6428571428571429,0.4810126582278481,0.6793650793650794,0.4576564761054463,0.22765241784964035,0.2087086404033813,Subject04,band_ratios_only,logistic_regression
120,22,23,8,67,0.7416666666666667,0.7333333333333333,0.7444444444444445,0.5866666666666667,0.8351851851851851,0.6579891136282212,0.18046280091864875,0.21379722277109794,Subject05,band_ratios_only,logistic_regression
120,28,45,2,45,0.6083333333333333,0.9333333333333333,0.5,0.5436893203883495,0.7966666666666666,0.48434115011861634,0.2672376275002049,0.33924226941882873,Subject06,band_ratios_only,logistic_regression
120,18,27,12,63,0.675,0.6,0.7,0.48,0.6988888888888888,0.511505489985709,0.21519774636988523,0.17355820337622654,Subject07,band_ratios_only,logistic_regression
120,23,11,7,79,0.85,0.7666666666666667,0.8777777777777778,0.71875,0.9059259259259258,0.7962457424066423,0.15348466604299366,0.2056656759130712,Subject08,band_ratios_only,logistic_regression
120,12,50,18,40,0.43333333333333335,0.4,0.4444444444444444,0.2608695652173913,0.447037037037037,0.23325356406379563,0.33038942874189203,0.312952621849102,Subject09,band_ratios_only,logistic_regression
123,22,29,8,64,0.6991869918699187,0.7333333333333333,0.6881720430107527,0.5432098765432098,0.7681003584229391,0.41703829422933253,0.2138327087757771,0.2258320960705742,Subject10,band_ratios_only,logistic_regression
120,19,59,11,31,0.4166666666666667,0.6333333333333333,0.34444444444444444,0.35185185185185186,0.4551851851851852,0.2520908944693759,0.38208224614288433,0.3788048476840057,Subject11,band_ratios_only,logistic_regression
120,0,23,30,67,0.5583333333333333,0.0,0.7444444444444445,0.0,0.1837037037037037,0.15978551759885817,0.3943058668388158,0.4476854997988503,Subject12,band_ratios_only,logistic_regression
120,26,44,4,46,0.6,0.8666666666666667,0.5111111111111111,0.52,0.731111111111111,0.4335426634730059,0.2593669511470284,0.29332669996159094,Subject13,band_ratios_only,logistic_regression
120,28,57,2,33,0.5083333333333333,0.9333333333333333,0.36666666666666664,0.48695652173913045,0.8581481481481481,0.6901507143087466,0.2754762653001385,0.3735682103733276,Subject14,band_ratios_only,logistic_regression
120,8,16,22,74,0.6833333333333333,0.26666666666666666,0.8222222222222222,0.2962962962962963,0.4718518518518518,0.3742410666216681,0.22240083565854593,0.20142669330569668,Subject15,band_ratios_only,logistic_regression
120,13,4,17,86,0.825,0.43333333333333335,0.9555555555555556,0.5531914893617021,0.6903703703703703,0.5884821263292432,0.15663439813045432,0.12511680431694613,Subject16,band_ratios_only,logistic_regression
120,11,0,19,90,0.8416666666666667,0.36666666666666664,1.0,0.5365853658536586,0.6670370370370371,0.6038482802173131,0.16025995281530037,0.14984054114357048,Subject17,band_ratios_only,logistic_regression
120,3,1,27,89,0.7666666666666667,0.1,0.9888888888888889,0.17647058823529413,0.5681481481481481,0.4096961484822689,0.18658387357071787,0.10566466509954564,Subject18,band_ratios_only,logistic_regression
120,9,6,21,84,0.775,0.3,0.9333333333333333,0.4,0.8685185185185185,0.5892490984898058,0.15640098549972342,0.23715609990592168,Subject19,band_ratios_only,logistic_regression
120,11,49,19,41,0.43333333333333335,0.36666666666666664,0.45555555555555555,0.24444444444444444,0.3055555555555556,0.18317476181097864,0.3770440484900519,0.4092936719658924,Subject20,band_ratios_only,logistic_regression
120,7,53,23,37,0.36666666666666664,0.23333333333333334,0.4111111111111111,0.15555555555555556,0.23888888888888887,0.16845561104377335,0.3962705445908044,0.44831902392473677,Subject21,band_ratios_only,logistic_regression
120,19,3,11,87,0.8833333333333333,0.6333333333333333,0.9666666666666667,0.7307692307692307,0.9488888888888889,0.8681468560740936,0.10414866546941608,0.1519990375454091,Subject22,band_ratios_only,logistic_regression
120,15,10,15,80,0.7916666666666666,0.5,0.8888888888888888,0.5454545454545454,0.8348148148148149,0.6453928553516575,0.1649026584949991,0.14777561682143694,Subject23,band_ratios_only,logistic_regression
120,11,10,19,80,0.7583333333333333,0.36666666666666664,0.8888888888888888,0.43137254901960786,0.6937037037037037,0.4020627854348759,0.18762521108990443,0.10201045869054,Subject24,band_ratios_only,logistic_regression
120,29,51,1,39,0.5666666666666667,0.9666666666666667,0.43333333333333335,0.5272727272727272,0.8185185185185185,0.5929368460335609,0.2503806869533372,0.3254269741144945,Subject25,band_ratios_only,logistic_regression
120,1,9,29,81,0.6833333333333333,0.03333333333333333,0.9,0.05,0.32999999999999996,0.19508998469921113,0.2472211885659985,0.20382917808783965,Subject26,band_ratios_only,logistic_regression
120,26,66,4,24,0.4166666666666667,0.8666666666666667,0.26666666666666666,0.4262295081967213,0.7525925925925926,0.5649296336935671,0.3454059836775799,0.44194086680836797,Subject27,band_ratios_only,logistic_regression
120,30,65,0,25,0.4583333333333333,1.0,0.2777777777777778,0.48,0.777037037037037,0.5285225078577143,0.33647018394938766,0.418662736034896,Subject28,band_ratios_only,logistic_regression
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.7174074074074075,0.47764032527706624,0.17101164153337622,0.04653209777955544,Subject29,band_ratios_only,logistic_regression
120,10,2,20,88,0.8166666666666667,0.3333333333333333,0.9777777777777777,0.47619047619047616,0.8696296296296296,0.7511560751010666,0.1325684038006893,0.1271042491712789,Subject30,band_ratios_only,logistic_regression
69,11,2,19,37,0.6956521739130435,0.36666666666666664,0.9487179487179487,0.5116279069767442,0.764102564102564,0.7532806796894694,0.19834638875345525,0.11390692270022747,Subject31,band_ratios_only,logistic_regression
120,10,33,20,57,0.5583333333333333,0.3333333333333333,0.6333333333333333,0.273972602739726,0.5077777777777779,0.2986132678602572,0.24306411142465414,0.2065710969769878,Subject32,band_ratios_only,logistic_regression
120,12,3,18,87,0.825,0.4,0.9666666666666667,0.5333333333333333,0.8029629629629629,0.6924521926892547,0.1584738359491903,0.17600895548021667,Subject33,band_ratios_only,logistic_regression
120,12,9,18,81,0.775,0.4,0.9,0.47058823529411764,0.7762962962962964,0.5560403836382162,0.16650018554376195,0.1339908459609633,Subject34,band_ratios_only,logistic_regression
120,30,86,0,4,0.2833333333333333,1.0,0.044444444444444446,0.410958904109589,0.692962962962963,0.41571603873360535,0.4923212750127973,0.5655037780469683,Subject35,band_ratios_only,logistic_regression
